0,1,2,3,etiqueta
2,21.58965191325828,11.678371683677303,4.0,clase2
2,31.930686714162853,6.981096376589869,4.0,clase2
2,22.469969213318315,7.812012314672673,4.0,clase2
2,25.79160972166775,8.137482916500325,4.0,clase2
2,22.49203600472682,3.1476108014180464,4.0,clase2
2,28.87897830919794,4.0,4.0,clase2
2,31.55508228811965,12.0,4.0,clase2
2,28.444845886575266,4.511030822684947,4.0,clase2
2,25.167345859419505,9.726902258498454,4.0,clase2
2,21.78139623616229,12.0,4.0,clase2
2,23.683137135015333,4.6732548540061325,4.0,clase2
2,31.91492914272747,3.991492914272747,4.0,clase2
2,22.923716455884296,7.422885063234712,4.0,clase2
2,22.0,5.684109926949204,4.0,clase2
2,22.0,11.227093774815874,4.0,clase2
2,22.16259709097148,12.0,4.0,clase2
2,21.0,4.235451872492408,4.0,clase2
2,27.55713578194937,9.66714073458481,4.0,clase2
2,28.1262381186802,5.0,4.0,clase2
2,28.993069161880037,4.0,4.0,clase2
2,24.70677627587688,11.458644744824625,4.0,clase2
2,28.78131461892041,9.877823285748978,4.0,clase2
2,22.0,3.976878589710695,4.0,clase2
2,25.24080334442692,3.63991073950812,4.0,clase2
2,15.927267749915586,6.4290929000337655,4.0,clase2
2,21.93380384245624,10.132392315087523,4.0,clase2
2,21.405814147837773,12.0,4.0,clase2
2,28.060132642071835,3.074509279434954,4.0,clase2
2,24.339947101048416,5.259994122338713,4.0,clase2
2,22.0,5.782556515515727,4.0,clase2
2,25.876602530358927,4.0,4.0,clase2
2,24.41919320130026,5.451515920780156,4.0,clase2
2,31.837288231596908,11.01627117684031,4.0,clase2
2,30.751770217475645,4.249645956504871,4.0,clase2
2,21.324511230718745,4.622556153593719,4.0,clase2
2,21.0,10.118708244006411,4.0,clase2
2,30.652419340916666,9.404274197725002,4.0,clase2
2,21.0,5.205563037824772,4.0,clase2
2,21.275192854776684,12.0,4.0,clase2
2,22.0,8.942676017073302,4.0,clase2
2,21.571397696392207,4.0,4.0,clase2
2,26.21585684092097,10.313657263631612,4.0,clase2
2,21.12058752322724,5.758824953545525,4.0,clase2
2,28.843714580758824,4.0,4.0,clase2
2,24.66474934647913,1.732949869295827,4.0,clase2
2,18.705768901190105,11.311730670357033,4.0,clase2
2,21.83552802178455,4.0,4.0,clase2
2,21.484709672106973,6.938838688427891,4.0,clase2
2,21.931316097695284,11.931316097695284,4.0,clase2
2,25.16928936003162,11.683071063996838,4.0,clase2
2,23.712810300187687,10.828718969981232,4.0,clase2
2,26.38152621021708,4.0,4.0,clase2
2,26.89032299036445,12.0,4.0,clase2
2,21.0,9.018174074582594,4.0,clase2
2,22.0,7.375206644488358,4.0,clase2
2,22.0,3.7498241139573807,4.0,clase2
2,22.28039301848095,4.88360063468355,4.0,clase2
2,21.947715392259223,4.0,4.0,clase2
2,30.813492169897337,10.932142952907604,4.0,clase2
2,25.265798663925537,4.877998785386854,4.0,clase2
2,31.7822288187886,4.0,4.0,clase2
2,21.39230028501509,3.607699714984912,4.0,clase2
2,23.121349836729227,3.0,4.0,clase2
2,31.75693160348408,4.022097126955993,4.0,clase2
2,21.865407032492,8.596221097475997,4.0,clase2
2,21.483446657456657,7.867573259653264,4.0,clase2
2,22.1874689115504,4.041659758122311,4.0,clase2
2,23.782690253218632,8.747028158798306,4.0,clase2
2,21.025766999899886,6.128834999499431,4.0,clase2
2,22.0,2.8802394183533493,4.0,clase2
2,21.0,6.8036919554712,4.0,clase2
2,23.990278281279046,4.884568125012909,4.0,clase2
2,25.86263803761618,10.712453987461274,4.0,clase2
2,31.044501627657404,4.0,4.0,clase2
2,22.0,4.0,4.0,clase2
2,21.678384013968422,10.643231972063148,4.0,clase2
2,22.82039151992844,5.661960552701252,4.0,clase2
2,21.0,9.555416425197356,4.0,clase2
2,25.471460058303556,12.0,4.0,clase2
2,18.851090495471126,3.2148909504528875,4.0,clase2
2,21.823165045157378,11.775500442229806,4.0,clase2
2,21.173247281528667,10.346494563057332,4.0,clase2
2,22.0,5.287517525298116,4.0,clase2
2,31.81470107905881,8.907350539529407,4.0,clase2
2,21.20726714239014,5.58546571521972,4.0,clase2
2,29.66056158663164,3.7023470192514742,4.0,clase2
2,28.90020305173957,5.619959389652086,4.0,clase2
2,23.706400096190347,2.8770401058093804,4.0,clase2
2,29.8511408110282,12.0,4.0,clase2
2,28.011580107214392,7.791893924949926,4.0,clase2
2,31.487959050116505,11.0,4.0,clase2
2,25.556592310798138,6.778296155399069,4.0,clase2
2,26.57253667448208,3.5427463325517925,4.0,clase2
2,22.0,9.553882574043548,4.0,clase2
2,26.590154315055344,6.950824919060721,4.0,clase2
2,21.0,6.542123088540035,4.0,clase2
2,24.52614346835953,4.0,4.0,clase2
2,25.070258872670717,4.740047067758312,4.0,clase2
2,31.06043832884012,10.170829394756344,4.0,clase2
2,27.573835268891628,2.207135835756829,4.0,clase2
2,21.0,8.454937602657612,4.0,clase2
2,22.204918805160357,12.0,4.0,clase2
2,28.455340827783555,11.354465917221644,4.0,clase2
2,22.0,4.0,4.0,clase2
2,21.235804637399347,4.0,4.0,clase2
2,28.9534349620787,11.20465650379213,4.0,clase2
2,21.141506411399977,11.575480765800071,4.0,clase2
2,24.117080695007,12.0,4.0,clase2
2,22.134933988137217,4.089955992091478,4.0,clase2
2,22.555026401978065,12.0,4.0,clase2
2,21.386565390434697,9.294042266957112,4.0,clase2
2,21.0,4.833256735031895,4.0,clase2
2,28.707838577416556,4.0,4.0,clase2
2,24.60293753462314,10.0,4.0,clase2
2,29.220433575981183,3.252687856728983,4.0,clase2
2,21.26607072218365,9.137504944714426,4.0,clase2
2,24.779879797067707,4.27798797970677,4.0,clase2
2,21.0,7.421701668896357,4.0,clase2
2,23.05599274305399,6.0,4.0,clase2
2,21.3383788837968,4.323242232406409,4.0,clase2
2,22.0,5.700439301533073,4.0,clase2
2,23.926658867972016,4.192665886797202,4.0,clase2
2,24.863837839074623,12.0,4.0,clase2
2,21.33976499543585,6.718119963486809,4.0,clase2
2,21.204373081044647,3.408746162089295,4.0,clase2
2,26.55430772600214,4.0,4.0,clase2
2,22.0,7.177542874793521,4.0,clase2
2,25.95639610559781,11.549418535854745,4.0,clase2
2,25.593935179727325,4.0,4.0,clase2
2,22.0,3.5425470055092183,4.0,clase2
2,21.98052710657805,5.961054213156112,4.0,clase2
2,21.33391858291156,2.335674331646241,4.0,clase2
2,21.87944475733029,4.964441941357645,4.0,clase2
2,22.84553505602373,5.832224085816025,4.0,clase2
2,22.0,12.0,4.0,clase2
2,30.005511028032625,8.404408822426099,4.0,clase2
2,31.15478460752837,8.307351051807865,4.0,clase2
2,30.540297013678007,3.0,4.0,clase2
2,31.64377982466987,5.24935412273109,4.0,clase2
2,30.179070838782355,5.817907083878236,4.0,clase2
2,21.0,10.23986903663933,4.0,clase2
2,21.0,4.714999012305011,4.0,clase2
2,23.55502038342693,12.0,4.0,clase2
2,27.636942650647825,5.0,4.0,clase2
2,29.27576736074814,11.272423263925186,4.0,clase2
2,26.39062519126116,10.52982949329241,4.0,clase2
2,26.73603156679124,4.0,4.0,clase2
2,28.52676389623721,7.842512632942918,4.0,clase2
2,11.98238726105949,4.0,4.0,clase2
2,23.50297073672544,4.455085588495534,4.0,clase2
2,22.0,6.043521630095042,4.0,clase2
2,31.584758301615167,6.916951660323033,4.0,clase2
2,15.54037707554092,12.0,4.0,clase2
2,22.0,9.843862838166888,4.0,clase2
2,26.362725376595836,4.487520488781439,4.0,clase2
2,29.74268625904049,1.6771941222878528,4.0,clase2
2,22.038690256241612,1.2832791607931675,4.0,clase2
2,22.0,11.73819848179518,4.0,clase2
2,21.0,5.394169095415853,4.0,clase2
2,25.020032782127,11.0,4.0,clase2
2,29.27846648012868,3.816460055961396,4.0,clase2
2,24.3120334061718,5.204375784062471,4.0,clase2
2,22.0,4.565994984465473,4.0,clase2
2,28.881885398461648,10.283464963776211,4.0,clase2
2,28.197742442227543,6.765278223834514,4.0,clase2
2,21.267107114516147,12.0,4.0,clase2
2,21.0,9.116478494014114,4.0,clase2
2,25.044847074901423,6.435877659921142,4.0,clase2
2,28.008961580132087,10.598207683973582,4.0,clase2
2,21.295031624500943,4.973178943227187,4.0,clase2
2,28.061432402532564,6.864412798158136,4.0,clase2
2,21.0,8.648036918807744,4.0,clase2
2,21.654525629706303,3.763794962349564,4.0,clase2
2,25.59116448083863,4.600981724351263,4.0,clase2
2,22.0,12.0,4.0,clase2
2,29.42794600875164,6.0,4.0,clase2
2,30.35989514503747,12.0,4.0,clase2
2,26.27626070025602,9.122039618042171,4.0,clase2
2,23.80166734256219,9.71983326574378,4.0,clase2
2,21.82795872956237,10.795711106936595,4.0,clase2
2,29.69797624427997,4.0,4.0,clase2
2,28.7000726096893,7.6900508267825085,4.0,clase2
2,21.0,3.801753383373441,4.0,clase2
2,27.971176519956607,4.0,4.0,clase2
2,21.29466094747678,6.058932189495355,4.0,clase2
2,21.89776482219464,3.1022351778053574,4.0,clase2
2,28.320280397150825,12.367971960284915,4.0,clase2
2,23.028818560362623,3.3086455681087874,4.0,clase2
2,25.09342629574026,6.818685259148053,4.0,clase2
2,27.886856609761928,4.0,4.0,clase2
2,31.17919526826526,10.58959763413263,4.0,clase2
2,21.11633878162115,5.883661218378852,4.0,clase2
2,21.0,4.851070372286141,4.0,clase2
2,11.05836861077328,4.005836861077328,4.0,clase2
2,21.423285442154647,3.3068582313814088,4.0,clase2
2,26.31480511065643,4.568519488934357,4.0,clase2
2,26.93659847603261,10.380927688354742,4.0,clase2
2,22.845759734035077,10.892544159578955,4.0,clase2
2,29.754772457475436,7.367107241800316,4.0,clase2
2,22.710190656386388,4.0,4.0,clase2
2,21.22399296945577,7.880035152721147,4.0,clase2
2,25.99385831963899,6.0,4.0,clase2
2,28.68048403260808,2.810645073122868,4.0,clase2
2,29.09880216548564,4.580239566902873,4.0,clase2
2,31.06099148973307,9.28170255308008,4.0,clase2
2,30.302522490929206,4.83025224909292,4.0,clase2
2,22.0,10.0,4.0,clase2
2,25.46764527159293,8.346764527159293,4.0,clase2
2,28.794108310117444,11.245099076653618,4.0,clase2
2,22.55538159343622,4.244305274748975,4.0,clase2
2,21.68361536876168,4.0,4.0,clase2
2,25.858750256293217,4.0,4.0,clase2
2,21.05271947728195,3.1054389545639003,4.0,clase2
2,23.65905858635109,12.0,4.0,clase2
2,30.41617050977518,11.158382949022482,4.0,clase2
2,26.89364917819408,6.914919342555265,4.0,clase2
2,28.654997841661658,9.391817789393029,4.0,clase2
2,23.31338689990944,3.789692100008232,4.0,clase2
2,23.994378047824164,3.800562195217584,4.0,clase2
2,26.4097558978289,11.55902441021711,4.0,clase2
2,24.9963438546065,9.902559301775453,4.0,clase2
2,24.571553198404064,4.285689360319188,4.0,clase2
2,21.029284144049637,2.0585682880992677,4.0,clase2
2,21.0,6.1368465646068895,4.0,clase2
2,22.0,8.740046219325725,4.0,clase2
2,21.209270494411896,7.953647527940514,4.0,clase2
2,27.04834216795145,7.961326265638839,4.0,clase2
2,21.53413865130958,4.46586134869042,4.0,clase2
2,21.78601354722709,4.0,4.0,clase2
2,27.902999850509705,8.032333383163433,4.0,clase2
2,28.852536699725576,3.0,4.0,clase2
2,21.441008154670968,5.4410081546709685,4.0,clase2
2,21.624581700755574,4.750836598488855,4.0,clase2
2,24.367976519861397,4.0,4.0,clase2
2,21.081776096267387,4.654208770139079,4.0,clase2
2,26.77468019185315,9.612659904073425,4.0,clase2
2,22.0,6.0,4.0,clase2
2,29.686022045524968,4.0,4.0,clase2
2,27.578249645038078,7.009886524982694,4.0,clase2
2,22.941761007761325,4.0,4.0,clase2
2,21.566665183448247,7.466678532414032,4.0,clase2
2,22.0,7.3316456643331005,4.0,clase2
2,31.52738438955804,12.0,4.0,clase2
2,22.0,3.2796235190844643,4.0,clase2
2,27.90038543777913,3.590038543777913,4.0,clase2
2,23.408200457439516,10.577539862768148,4.0,clase2
2,28.722412103908,4.89388760802509,4.0,clase2
2,21.1380798669342,11.921643624266746,4.0,clase2
2,26.654624758729632,9.738150096508146,4.0,clase2
2,28.020567523761343,4.795886495247731,4.0,clase2
2,28.877715887331803,9.567688020485129,4.0,clase2
2,25.40792804853318,4.340792804853318,4.0,clase2
2,25.443190348091857,4.38257670534354,4.0,clase2
2,23.35120836987986,3.594637489036042,4.0,clase2
2,24.91854151153145,11.67571760982984,4.0,clase2
2,28.61342285432726,12.0,4.0,clase2
2,22.870394704231995,4.0,4.0,clase2
2,22.0,3.8986670719301344,4.0,clase2
2,31.640514649176165,3.9673195135614696,4.0,clase2
2,22.0,7.299558544582306,4.0,clase2
2,23.21786729660053,9.72936282297766,4.0,clase2
2,21.0,11.75216984449453,4.0,clase2
2,26.91960862491909,4.0,4.0,clase2
2,30.071162123059057,9.64981348614134,4.0,clase2
2,28.416249132637176,4.641624913263717,4.0,clase2
2,21.0,4.07815891176351,4.0,clase2
2,21.545412004178907,11.545412004178909,4.0,clase2
2,28.03293789422912,8.47550593269126,4.0,clase2
2,31.949927031296436,4.0,4.0,clase2
2,28.31800045357995,4.631800045357995,4.0,clase2
2,28.08684963153679,2.0672228277626936,4.0,clase2
2,23.896404681127382,6.758561872450954,4.0,clase2
2,22.17010644977726,12.017010644977724,4.0,clase2
2,21.56719515809681,8.537561264774483,4.0,clase2
2,21.0,10.431331184745396,4.0,clase2
2,22.0,5.0,4.0,clase2
2,22.0,4.544985096959973,4.0,clase2
2,22.0,4.659333097067368,4.0,clase2
2,22.0,10.950820253129772,4.0,clase2
2,25.34809889488845,11.334809889488843,4.0,clase2
2,21.0,4.722385887587513,4.0,clase2
2,27.419489765791653,12.0,4.0,clase2
2,24.17376221157601,5.739009769260809,4.0,clase2
2,28.376398035154523,6.087080589453644,4.0,clase2
2,26.89144508283934,9.643421966864263,4.0,clase2
2,28.826043293324087,4.758449254813788,4.0,clase2
2,23.487794697845864,10.809764241723308,4.0,clase2
2,24.12627272276442,8.06313636138221,4.0,clase2
2,21.0,4.501229492018949,4.0,clase2
2,28.08096841765248,4.824290525295744,4.0,clase2
2,21.235743514062825,10.585538915623069,4.0,clase2
2,22.0,6.269596327050797,4.0,clase2
2,30.633318791069115,2.273336241786177,4.0,clase2
2,21.890060465242577,12.0,4.0,clase2
2,23.368113370817053,12.0,4.0,clase2
2,21.146781225289143,4.440343675867435,4.0,clase2
2,26.10249474172273,3.823330996321213,4.0,clase2
2,29.91418408739417,11.108581591260585,4.0,clase2
2,22.0,4.0470968403179,4.0,clase2
2,24.73919669251473,2.369598346257366,4.0,clase2
2,26.95663627816783,12.0,4.0,clase2
2,21.0,11.997813000648485,4.0,clase2
2,26.63516180694307,12.0,4.0,clase2
2,23.508952997935936,12.0,4.0,clase2
2,27.554620525098724,3.3336138424703825,4.0,clase2
2,21.36544742674568,7.558131987219764,4.0,clase2
2,21.0,11.691033233843669,4.0,clase2
2,22.56421768720284,12.0,4.0,clase2
2,21.924082978874576,5.504045261204315,4.0,clase2
2,21.46223431702824,8.311171585141185,4.0,clase2
2,22.0,6.532271507159271,4.0,clase2
2,25.82688057862125,4.0,4.0,clase2
2,23.277347454365582,4.0,4.0,clase2
2,28.739740611328862,9.673974061132888,4.0,clase2
2,21.75204007292219,4.0,4.0,clase2
2,31.82666481975064,10.031515487318066,4.0,clase2
2,21.55639231748599,7.120315492345888,4.0,clase2
2,28.5938932822691,4.761415739006946,4.0,clase2
2,21.0,12.0,4.0,clase2
2,26.914575911083556,5.0921279802407895,4.0,clase2
2,31.6729035557959,5.901871066738771,4.0,clase2
2,25.77272415676768,5.868182752969696,4.0,clase2
2,30.589451521896542,6.319315482969354,4.0,clase2
2,22.272172920427924,4.0,4.0,clase2
2,22.0,4.0,4.0,clase2
2,21.441777491814264,3.0,4.0,clase2
2,25.53930013025245,9.361790039075736,4.0,clase2
2,28.310331251835816,7.6645755683487105,4.0,clase2
2,25.146004309304576,11.685399569069542,4.0,clase2
2,28.514593573813336,8.302918714762667,4.0,clase2
2,25.16290686089939,9.891395426067074,4.0,clase2
2,31.771724426638425,4.931517327991527,4.0,clase2
2,24.491772970638287,4.249177297063829,4.0,clase2
2,29.088853110980796,4.2646497171835644,4.0,clase2
2,24.45582326472096,4.942497254014808,4.0,clase2
2,24.532655052245524,12.0,4.0,clase2
2,29.4382856951524,11.0,4.0,clase2
2,28.51995509880754,7.607982039523016,4.0,clase2
2,22.0,5.71181276787256,4.0,clase2
2,22.0,10.201126295932724,4.0,clase2
2,28.08212948768209,4.175361153695373,4.0,clase2
2,23.84913452157017,10.767243652286552,4.0,clase2
2,21.0,4.070860917605704,4.0,clase2
2,26.21077780593245,4.521077780593245,4.0,clase2
2,30.792070649645567,3.7584141299291134,4.0,clase2
2,21.001659167902936,4.000301666891443,4.0,clase2
2,22.0,4.0,4.0,clase2
2,24.95761536270581,9.70423846372942,4.0,clase2
2,21.58185018371593,6.909250918579637,4.0,clase2
2,21.59226104415804,11.18452208831608,4.0,clase2
2,22.19120097781185,12.0,4.0,clase2
2,22.89800758633487,3.0,4.0,clase2
2,21.408819982103203,10.226459946309609,4.0,clase2
2,22.0,4.337797924099849,4.0,clase2
2,22.074107449371866,11.94236087271077,4.0,clase2
2,30.444741363803125,12.0,4.0,clase2
2,21.0,7.689426742638722,4.0,clase2
2,25.548383000436797,4.545161699956321,4.0,clase2
2,24.415207552415907,10.792396223792046,4.0,clase2
2,23.02576835873097,11.797423164126904,4.0,clase2
2,21.68831931083113,7.181764824182085,4.0,clase2
2,21.948694586843136,9.17248992488057,4.0,clase2
2,21.79232201802953,3.20767798197047,4.0,clase2
2,25.688265023323304,7.581785516326313,4.0,clase2
2,29.769488550247065,5.726553011166015,4.0,clase2
2,31.560343123022896,11.64827449841832,4.0,clase2
2,26.820198942532187,10.071920422987128,4.0,clase2
2,27.22828783461316,6.771712165386836,4.0,clase2
2,23.127267843285253,4.112726784328525,4.0,clase2
2,24.43286646729143,4.459363007268571,4.0,clase2
2,27.56950099348388,4.0,4.0,clase2
2,21.19195464423996,10.464362846080348,4.0,clase2
2,25.09139033426486,12.0,4.0,clase2
2,21.341734589571328,9.26612328342937,4.0,clase2
2,21.0,7.4180163952194755,4.0,clase2
2,21.171991591529352,5.171991591529351,4.0,clase2
2,24.64110617402297,6.112884939218375,4.0,clase2
2,24.820771576906147,6.305314258744337,4.0,clase2
2,22.55705689442108,11.0,4.0,clase2
2,28.857158490048256,7.628568301990349,4.0,clase2
2,22.0,4.412125754844577,4.0,clase2
2,21.968717802675087,4.0,4.0,clase2
2,29.601505503107184,5.520301100621437,4.0,clase2
2,25.904199547094684,8.87914574275793,4.0,clase2
2,23.268734275522775,4.2268734275522775,4.0,clase2
2,29.667568665058525,11.133243133494148,4.0,clase2
2,21.0,8.899172643463785,4.0,clase2
2,25.28310997684159,10.030134013895044,4.0,clase2
2,21.532972250701903,7.796750256317143,4.0,clase2
2,28.63876471148194,6.0,4.0,clase2
2,25.046056032180687,6.323098659515402,4.0,clase2
2,21.0,10.808848370814957,4.0,clase2
2,23.838211336115865,10.183821133611586,4.0,clase2
2,29.964250776346887,5.629863777517616,4.0,clase2
2,29.928989337701218,11.792898933770122,4.0,clase2
2,29.4982618714874,8.7491309357437,4.0,clase2
2,27.066755729603575,9.506675572960358,4.0,clase2
2,21.42469172903157,5.246917290315735,4.0,clase2
2,28.7129206665737,11.32870793334263,4.0,clase2
2,24.717339506947376,7.365579686239238,4.0,clase2
2,25.709193139066628,3.9418386278133255,4.0,clase2
2,22.0,10.379123895308105,4.0,clase2
2,28.203200976545787,9.345163547586749,4.0,clase2
2,21.90311379861538,4.7750896110769645,4.0,clase2
2,22.0,4.943892607662144,4.0,clase2
2,22.0,6.508050154966126,4.0,clase2
2,28.381398363447264,6.894881309242188,4.0,clase2
2,31.938585095172,4.0,4.0,clase2
2,21.751623766806887,5.987009865544902,4.0,clase2
2,22.0,6.4221940243626685,4.0,clase2
2,22.0,3.327120856365429,4.0,clase2
2,23.390466582717952,11.691007426062678,4.0,clase2
2,28.96495106953413,6.931394773932823,4.0,clase2
2,22.0,4.182284816653963,4.0,clase2
2,23.180734985272117,3.0,4.0,clase2
2,30.465310417233617,4.860482765203056,4.0,clase2
2,24.31593798117096,4.0,4.0,clase2
2,25.291439195021105,12.0,4.0,clase2
2,21.39946137034794,4.600538629652062,4.0,clase2
2,27.82559673659113,1.8348806526817727,4.0,clase2
2,23.22285270192433,4.0,4.0,clase2
2,25.370770446117827,10.65169182155287,4.0,clase2
2,26.379000810804506,11.978000147419,4.0,clase2
2,22.0,4.68518867706778,4.0,clase2
2,26.600965443017905,1.0,4.0,clase2
2,21.25009498395291,7.500569903717464,4.0,clase2
2,28.40948689911505,4.51810262017699,4.0,clase2
2,25.31838739652531,4.663677479305062,4.0,clase2
2,24.352721697523656,3.7058165092570974,4.0,clase2
2,21.39481486610399,3.2103702677920216,4.0,clase2
2,21.509729756370305,2.529189269110915,4.0,clase2
2,27.41387993665271,11.416920005758843,4.0,clase2
2,25.17188139423517,6.467018862182913,4.0,clase2
2,22.031480991964347,4.0,4.0,clase2
2,21.434545860701995,4.0,4.0,clase2
2,26.16579337345337,4.0,4.0,clase2
2,28.286054933513967,4.662368630319452,4.0,clase2
2,27.49203025781036,10.196812103124142,4.0,clase2
2,27.39472645176682,6.325355073369753,4.0,clase2
2,29.638710809903323,3.291613242970997,4.0,clase2
2,28.859672257377884,4.0,4.0,clase2
2,21.688435956915,6.180948301594999,4.0,clase2
2,21.59619221676164,8.01903891619182,4.0,clase2
2,27.346540864088933,5.0,4.0,clase2
2,30.281681129505056,1.8437891935913688,4.0,clase2
2,27.356884764269697,8.428743490486868,4.0,clase2
2,30.82598417981445,11.017401582018556,4.0,clase2
2,21.330215574917315,10.01870655049611,4.0,clase2
2,22.0,4.0,4.0,clase2
2,28.670020301359784,4.3340040602719565,4.0,clase2
2,21.476113874683715,5.047772250632569,4.0,clase2
2,29.4049927746607,9.478502167601787,4.0,clase2
2,22.0,4.851574498132507,4.0,clase2
2,22.0,7.505036754600949,4.0,clase2
